,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
240,0.895,0.92,1,-5.18,1,0.187,0.0852,0.0,0.16,0.891,99.998,audio_features,5UmGJS0jd1r52OjnNvVHvU,spotify:track:5UmGJS0jd1r52OjnNvVHvU,https://api.spotify.com/v1/tracks/5UmGJS0jd1r52OjnNvVHvU,https://api.spotify.com/v1/audio-analysis/5UmGJS0jd1r52OjnNvVHvU,199107,4
241,0.587,0.722,2,-6.983,0,0.0709,0.000754,0.668,0.543,0.466,121.964,audio_features,780be5fB7823aHG06mwTat,spotify:track:780be5fB7823aHG06mwTat,https://api.spotify.com/v1/tracks/780be5fB7823aHG06mwTat,https://api.spotify.com/v1/audio-analysis/780be5fB7823aHG06mwTat,180843,4
242,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.386,79.975,audio_features,1DIXPcTDzTj8ZMHt3PDt8p,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,https://api.spotify.com/v1/tracks/1DIXPcTDzTj8ZMHt3PDt8p,https://api.spotify.com/v1/audio-analysis/1DIXPcTDzTj8ZMHt3PDt8p,240693,4
243,0.6,0.617,3,-7.0,0,0.0555,0.0955,0.913,0.108,0.037,106.892,audio_features,3hGc6zv9LgSxGrIlhFdfT6,spotify:track:3hGc6zv9LgSxGrIlhFdfT6,https://api.spotify.com/v1/tracks/3hGc6zv9LgSxGrIlhFdfT6,https://api.spotify.com/v1/audio-analysis/3hGc6zv9LgSxGrIlhFdfT6,242243,4
244,0.624,0.712,9,-11.715,0,0.0334,0.341,0.9,0.0966,0.319,123.057,audio_features,4wSLToYgmm6yCJnhQSM99f,spotify:track:4wSLToYgmm6yCJnhQSM99f,https://api.spotify.com/v1/tracks/4wSLToYgmm6yCJnhQSM99f,https://api.spotify.com/v1/audio-analysis/4wSLToYgmm6yCJnhQSM99f,253682,3
245,0.844,0.623,9,-7.148,0,0.0543,0.025,0.46,0.075,0.733,105.001,audio_features,2efA77BjFk3zvLjGmlOkXM,spotify:track:2efA77BjFk3zvLjGmlOkXM,https://api.spotify.com/v1/tracks/2efA77BjFk3zvLjGmlOkXM,https://api.spotify.com/v1/audio-analysis/2efA77BjFk3zvLjGmlOkXM,370286,4
246,0.659,0.862,4,-5.027,0,0.0588,0.0306,0.0343,0.176,0.472,120.035,audio_features,1q3Bh0X0zCczI7ewPQnmsg,spotify:track:1q3Bh0X0zCczI7ewPQnmsg,https://api.spotify.com/v1/tracks/1q3Bh0X0zCczI7ewPQnmsg,https://api.spotify.com/v1/audio-analysis/1q3Bh0X0zCczI7ewPQnmsg,216500,4
247,0.79,0.567,6,-6.198,0,0.0656,0.46,0.0493,0.162,0.608,165.937,audio_features,6l8ZAqy48pBSGJtUikKNYr,spotify:track:6l8ZAqy48pBSGJtUikKNYr,https://api.spotify.com/v1/tracks/6l8ZAqy48pBSGJtUikKNYr,https://api.spotify.com/v1/audio-analysis/6l8ZAqy48pBSGJtUikKNYr,127229,4
248,0.809,0.82,2,-5.188,1,0.0612,0.017,0.844,0.081,0.89,126.016,audio_features,0NCwA5clLTjO0xW6YkbQmq,spotify:track:0NCwA5clLTjO0xW6YkbQmq,https://api.spotify.com/v1/tracks/0NCwA5clLTjO0xW6YkbQmq,https://api.spotify.com/v1/audio-analysis/0NCwA5clLTjO0xW6YkbQmq,203484,4
249,0.815,0.655,9,-9.385,0,0.0487,0.0584,0.00721,0.0807,0.705,126.049,audio_features,3Gy7fXkQBhOfjCxC4XlFaT,spotify:track:3Gy7fXkQBhOfjCxC4XlFaT,https://api.spotify.com/v1/tracks/3Gy7fXkQBhOfjCxC4XlFaT,https://api.spotify.com/v1/audio-analysis/3Gy7fXkQBhOfjCxC4XlFaT,157242,4
250,0.694,0.874,5,-5.988,0,0.0413,0.0367,0.0963,0.955,0.877,130.007,audio_features,2ezQq2qWhGO6J6q5JwC50d,spotify:track:2ezQq2qWhGO6J6q5JwC50d,https://api.spotify.com/v1/tracks/2ezQq2qWhGO6J6q5JwC50d,https://api.spotify.com/v1/audio-analysis/2ezQq2qWhGO6J6q5JwC50d,182040,4
251,0.573,0.951,9,-8.169,0,0.0587,0.0299,0.0902,0.203,0.183,122.013,audio_features,4Kag7UC3ZCiEYJ0QYC2Mpk,spotify:track:4Kag7UC3ZCiEYJ0QYC2Mpk,https://api.spotify.com/v1/tracks/4Kag7UC3ZCiEYJ0QYC2Mpk,https://api.spotify.com/v1/audio-analysis/4Kag7UC3ZCiEYJ0QYC2Mpk,215760,4
252,0.638,0.74,7,-9.045,0,0.199,0.117,9.97e-05,0.104,0.291,137.032,audio_features,4TncczqSEuuvuEg27NzutB,spotify:track:4TncczqSEuuvuEg27NzutB,https://api.spotify.com/v1/tracks/4TncczqSEuuvuEg27NzutB,https://api.spotify.com/v1/audio-analysis/4TncczqSEuuvuEg27NzutB,229547,4
253,0.337,0.226,0,-13.101,1,0.0343,0.882,0.753,0.0799,0.209,167.559,audio_features,1HkHU43AS9KtKnFBc4zbgI,spotify:track:1HkHU43AS9KtKnFBc4zbgI,https://api.spotify.com/v1/tracks/1HkHU43AS9KtKnFBc4zbgI,https://api.spotify.com/v1/audio-analysis/1HkHU43AS9KtKnFBc4zbgI,275618,4
254,0.828,0.599,11,-1.624,1,0.149,0.381,0.0,0.0775,0.478,86.533,audio_features,3Hb9kUdm4yf839Fle4RIdT,spotify:track:3Hb9kUdm4yf839Fle4RIdT,https://api.spotify.com/v1/tracks/3Hb9kUdm4yf839Fle4RIdT,https://api.spotify.com/v1/audio-analysis/3Hb9kUdm4yf839Fle4RIdT,171692,5
255,0.477,0.897,8,-10.849,0,0.0476,0.373,5.93e-05,0.068,0.881,94.655,audio_features,0iVHkCm4zGqO1ACZsgBchu,spotify:track:0iVHkCm4zGqO1ACZsgBchu,https://api.spotify.com/v1/tracks/0iVHkCm4zGqO1ACZsgBchu,https://api.spotify.com/v1/audio-analysis/0iVHkCm4zGqO1ACZsgBchu,207227,4
256,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,audio_features,4LRPiXqCikLlN15c3yImP7,spotify:track:4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/tracks/4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/audio-analysis/4LRPiXqCikLlN15c3yImP7,167303,4
257,0.815,0.748,8,-8.74,0,0.0438,0.00102,0.936,0.0945,0.612,121.002,audio_features,4s3xXkjGYSwI01zTp5f1by,spotify:track:4s3xXkjGYSwI01zTp5f1by,https://api.spotify.com/v1/tracks/4s3xXkjGYSwI01zTp5f1by,https://api.spotify.com/v1/audio-analysis/4s3xXkjGYSwI01zTp5f1by,269800,4
258,0.786,0.774,7,-6.126,1,0.0455,0.057,0.000188,0.336,0.527,128.019,audio_features,6bBN2bbxAnCXWTwXaOkF0X,spotify:track:6bBN2bbxAnCXWTwXaOkF0X,https://api.spotify.com/v1/tracks/6bBN2bbxAnCXWTwXaOkF0X,https://api.spotify.com/v1/audio-analysis/6bBN2bbxAnCXWTwXaOkF0X,202547,4
259,0.773,0.958,7,-5.558,1,0.0487,0.0391,0.798,0.065,0.754,128.008,audio_features,187rbl5lzKl8R7YqZoj2ku,spotify:track:187rbl5lzKl8R7YqZoj2ku,https://api.spotify.com/v1/tracks/187rbl5lzKl8R7YqZoj2ku,https://api.spotify.com/v1/audio-analysis/187rbl5lzKl8R7YqZoj2ku,187200,4
260,0.45,0.476,1,-10.223,1,0.0341,0.76,0.507,0.108,0.372,127.063,audio_features,0qyssIlX3W388jWlzb6oln,spotify:track:0qyssIlX3W388jWlzb6oln,https://api.spotify.com/v1/tracks/0qyssIlX3W388jWlzb6oln,https://api.spotify.com/v1/audio-analysis/0qyssIlX3W388jWlzb6oln,98440,4
261,0.612,0.963,5,-3.912,0,0.0531,0.00897,0.00378,0.294,0.179,138.009,audio_features,2xkrujtSjZz7EKAYGbIIzH,spotify:track:2xkrujtSjZz7EKAYGbIIzH,https://api.spotify.com/v1/tracks/2xkrujtSjZz7EKAYGbIIzH,https://api.spotify.com/v1/audio-analysis/2xkrujtSjZz7EKAYGbIIzH,183519,4
262,0.625,0.745,1,-5.343,0,0.0717,0.00737,0.561,0.09,0.893,142.114,audio_features,5VOoT3AIIStTSN8cSMrSD4,spotify:track:5VOoT3AIIStTSN8cSMrSD4,https://api.spotify.com/v1/tracks/5VOoT3AIIStTSN8cSMrSD4,https://api.spotify.com/v1/audio-analysis/5VOoT3AIIStTSN8cSMrSD4,226000,4
263,0.633,0.921,11,-7.719,0,0.0495,0.0261,0.00102,0.309,0.925,119.865,audio_features,6y0Etr2KJr0sdcEp7ajoUK,spotify:track:6y0Etr2KJr0sdcEp7ajoUK,https://api.spotify.com/v1/tracks/6y0Etr2KJr0sdcEp7ajoUK,https://api.spotify.com/v1/audio-analysis/6y0Etr2KJr0sdcEp7ajoUK,244147,4
264,0.646,0.737,9,-5.842,1,0.0353,0.133,0.0,0.288,0.777,96.947,audio_features,1DZFEj1H7eUTEcySevTkUq,spotify:track:1DZFEj1H7eUTEcySevTkUq,https://api.spotify.com/v1/tracks/1DZFEj1H7eUTEcySevTkUq,https://api.spotify.com/v1/audio-analysis/1DZFEj1H7eUTEcySevTkUq,207253,4
265,0.616,0.757,9,-6.048,0,0.028,0.00033,1.14e-05,0.279,0.831,130.274,audio_features,5JB4QJJQMltOaX1UbzPjGh,spotify:track:5JB4QJJQMltOaX1UbzPjGh,https://api.spotify.com/v1/tracks/5JB4QJJQMltOaX1UbzPjGh,https://api.spotify.com/v1/audio-analysis/5JB4QJJQMltOaX1UbzPjGh,180813,4
266,0.712,0.862,5,-4.612,0,0.0378,0.0525,0.0,0.093,0.809,95.051,audio_features,6ECp64rv50XVz93WvxXMGF,spotify:track:6ECp64rv50XVz93WvxXMGF,https://api.spotify.com/v1/tracks/6ECp64rv50XVz93WvxXMGF,https://api.spotify.com/v1/audio-analysis/6ECp64rv50XVz93WvxXMGF,206200,4
267,0.677,0.743,6,-5.876,1,0.0611,0.0135,0.00222,0.0581,0.469,127.971,audio_features,0A0RBBTrgfq9eClnw6ZXT7,spotify:track:0A0RBBTrgfq9eClnw6ZXT7,https://api.spotify.com/v1/tracks/0A0RBBTrgfq9eClnw6ZXT7,https://api.spotify.com/v1/audio-analysis/0A0RBBTrgfq9eClnw6ZXT7,248200,4
268,0.552,0.883,10,-5.61,0,0.0355,0.209,4.91e-06,0.0912,0.745,99.967,audio_features,7f7CxGj0kzfwT1SjciL3ft,spotify:track:7f7CxGj0kzfwT1SjciL3ft,https://api.spotify.com/v1/tracks/7f7CxGj0kzfwT1SjciL3ft,https://api.spotify.com/v1/audio-analysis/7f7CxGj0kzfwT1SjciL3ft,181773,4
269,0.56,0.859,4,-8.037,0,0.141,0.0136,0.521,0.672,0.114,124.663,audio_features,0qnqsfFYgBo0sPHM2JmfTq,spotify:track:0qnqsfFYgBo0sPHM2JmfTq,https://api.spotify.com/v1/tracks/0qnqsfFYgBo0sPHM2JmfTq,https://api.spotify.com/v1/audio-analysis/0qnqsfFYgBo0sPHM2JmfTq,387707,4
270,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,audio_features,4VqPOruhp5EdPBeR92t6lQ,spotify:track:4VqPOruhp5EdPBeR92t6lQ,https://api.spotify.com/v1/tracks/4VqPOruhp5EdPBeR92t6lQ,https://api.spotify.com/v1/audio-analysis/4VqPOruhp5EdPBeR92t6lQ,304840,4
271,0.627,0.69,10,-5.396,0,0.139,0.033,0.0,0.0742,0.627,122.053,audio_features,1nYeVF5vIBxMxfPoL0SIWg,spotify:track:1nYeVF5vIBxMxfPoL0SIWg,https://api.spotify.com/v1/tracks/1nYeVF5vIBxMxfPoL0SIWg,https://api.spotify.com/v1/audio-analysis/1nYeVF5vIBxMxfPoL0SIWg,208505,4
272,0.616,0.685,9,-15.289,0,0.04,0.0245,1.13e-05,0.0491,0.895,150.055,audio_features,5Hyr47BBGpvOfcykSCcaw9,spotify:track:5Hyr47BBGpvOfcykSCcaw9,https://api.spotify.com/v1/tracks/5Hyr47BBGpvOfcykSCcaw9,https://api.spotify.com/v1/audio-analysis/5Hyr47BBGpvOfcykSCcaw9,348333,4
273,0.722,0.856,1,-6.392,0,0.0338,0.0305,0.0597,0.231,0.827,121.99,audio_features,7cX5H82DTZ5iHRLbewBEBd,spotify:track:7cX5H82DTZ5iHRLbewBEBd,https://api.spotify.com/v1/tracks/7cX5H82DTZ5iHRLbewBEBd,https://api.spotify.com/v1/audio-analysis/7cX5H82DTZ5iHRLbewBEBd,162295,4
274,0.609,0.799,9,-6.883,1,0.24,0.33,0.0,0.108,0.582,157.74,audio_features,2Fw5S2gaOSZzdN5dFoC2dj,spotify:track:2Fw5S2gaOSZzdN5dFoC2dj,https://api.spotify.com/v1/tracks/2Fw5S2gaOSZzdN5dFoC2dj,https://api.spotify.com/v1/audio-analysis/2Fw5S2gaOSZzdN5dFoC2dj,215509,4
275,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,audio_features,06KyNuuMOX1ROXRhj787tj,spotify:track:06KyNuuMOX1ROXRhj787tj,https://api.spotify.com/v1/tracks/06KyNuuMOX1ROXRhj787tj,https://api.spotify.com/v1/audio-analysis/06KyNuuMOX1ROXRhj787tj,217707,4
276,0.835,0.625,2,-7.004,1,0.0613,0.352,0.778,0.0642,0.458,120.015,audio_features,0YCRJcAXQ3NSfKN1x1IXK3,spotify:track:0YCRJcAXQ3NSfKN1x1IXK3,https://api.spotify.com/v1/tracks/0YCRJcAXQ3NSfKN1x1IXK3,https://api.spotify.com/v1/audio-analysis/0YCRJcAXQ3NSfKN1x1IXK3,282000,4
277,0.664,0.724,9,-6.149,1,0.0742,0.0265,0.0,0.0389,0.831,141.959,audio_features,29xwXTI483gmpvr6pKSag0,spotify:track:29xwXTI483gmpvr6pKSag0,https://api.spotify.com/v1/tracks/29xwXTI483gmpvr6pKSag0,https://api.spotify.com/v1/audio-analysis/29xwXTI483gmpvr6pKSag0,179867,4
278,0.64,0.957,8,-2.336,1,0.0741,0.0431,0.0,0.0789,0.692,134.992,audio_features,2UREu1Y8CO4jXkbvqAtP7g,spotify:track:2UREu1Y8CO4jXkbvqAtP7g,https://api.spotify.com/v1/tracks/2UREu1Y8CO4jXkbvqAtP7g,https://api.spotify.com/v1/audio-analysis/2UREu1Y8CO4jXkbvqAtP7g,178013,4
279,0.603,0.886,5,-3.777,0,0.0837,0.00045,0.0,0.26,0.395,126.025,audio_features,0i8JFpqe9cKwnrcvoNgl1L,spotify:track:0i8JFpqe9cKwnrcvoNgl1L,https://api.spotify.com/v1/tracks/0i8JFpqe9cKwnrcvoNgl1L,https://api.spotify.com/v1/audio-analysis/0i8JFpqe9cKwnrcvoNgl1L,229933,4
280,0.483,0.675,5,-4.468,0,0.0373,0.0154,0.0,0.277,0.561,144.784,audio_features,01EzeKKYrGoYtPsI7pSZeL,spotify:track:01EzeKKYrGoYtPsI7pSZeL,https://api.spotify.com/v1/tracks/01EzeKKYrGoYtPsI7pSZeL,https://api.spotify.com/v1/audio-analysis/01EzeKKYrGoYtPsI7pSZeL,164158,4
281,0.732,0.589,5,-6.223,0,0.072,0.0689,0.0,0.0489,0.619,127.968,audio_features,2OsH4MtKPVeI8w9sFBLEvZ,spotify:track:2OsH4MtKPVeI8w9sFBLEvZ,https://api.spotify.com/v1/tracks/2OsH4MtKPVeI8w9sFBLEvZ,https://api.spotify.com/v1/audio-analysis/2OsH4MtKPVeI8w9sFBLEvZ,190328,4
282,0.714,0.886,0,-3.076,1,0.0461,0.058,0.0,0.112,0.752,125.046,audio_features,3NkkcnnKrNHv4AiGaPdD76,spotify:track:3NkkcnnKrNHv4AiGaPdD76,https://api.spotify.com/v1/tracks/3NkkcnnKrNHv4AiGaPdD76,https://api.spotify.com/v1/audio-analysis/3NkkcnnKrNHv4AiGaPdD76,189356,4
283,0.667,0.825,5,-4.771,0,0.0555,0.0114,4.02e-06,0.13,0.618,130.016,audio_features,59q31baYiGMndSq261KEkq,spotify:track:59q31baYiGMndSq261KEkq,https://api.spotify.com/v1/tracks/59q31baYiGMndSq261KEkq,https://api.spotify.com/v1/audio-analysis/59q31baYiGMndSq261KEkq,236311,4
284,0.585,0.937,10,-4.289,0,0.411,0.0352,0.00724,0.0872,0.53,130.027,audio_features,0E43ZA6jJLHShJA0vDDPyI,spotify:track:0E43ZA6jJLHShJA0vDDPyI,https://api.spotify.com/v1/tracks/0E43ZA6jJLHShJA0vDDPyI,https://api.spotify.com/v1/audio-analysis/0E43ZA6jJLHShJA0vDDPyI,273231,4
285,0.699,0.895,1,-6.206,1,0.118,0.0197,0.679,0.103,0.233,123.961,audio_features,55gKq9bOAPRAcOQInZ76tH,spotify:track:55gKq9bOAPRAcOQInZ76tH,https://api.spotify.com/v1/tracks/55gKq9bOAPRAcOQInZ76tH,https://api.spotify.com/v1/audio-analysis/55gKq9bOAPRAcOQInZ76tH,187762,4
286,0.673,0.746,11,-4.514,0,0.0424,0.000607,0.0,0.0988,0.446,144.013,audio_features,4rpzPAbwJboZQw2p9T5T3f,spotify:track:4rpzPAbwJboZQw2p9T5T3f,https://api.spotify.com/v1/tracks/4rpzPAbwJboZQw2p9T5T3f,https://api.spotify.com/v1/audio-analysis/4rpzPAbwJboZQw2p9T5T3f,185293,4
287,0.49,0.679,8,-3.68,1,0.0309,0.00394,1.54e-05,0.0383,0.506,167.046,audio_features,1hwJKpe0BPUsq6UUrwBWTw,spotify:track:1hwJKpe0BPUsq6UUrwBWTw,https://api.spotify.com/v1/tracks/1hwJKpe0BPUsq6UUrwBWTw,https://api.spotify.com/v1/audio-analysis/1hwJKpe0BPUsq6UUrwBWTw,261267,4
288,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,audio_features,1rqqCSm0Qe4I9rUvWncaom,spotify:track:1rqqCSm0Qe4I9rUvWncaom,https://api.spotify.com/v1/tracks/1rqqCSm0Qe4I9rUvWncaom,https://api.spotify.com/v1/audio-analysis/1rqqCSm0Qe4I9rUvWncaom,190947,4
289,0.291,0.974,6,-2.997,0,0.171,0.0177,5.44e-06,0.886,0.348,134.724,audio_features,6wqJeItl3Vc3az4ZicSQAB,spotify:track:6wqJeItl3Vc3az4ZicSQAB,https://api.spotify.com/v1/tracks/6wqJeItl3Vc3az4ZicSQAB,https://api.spotify.com/v1/audio-analysis/6wqJeItl3Vc3az4ZicSQAB,278600,4
290,0.446,0.821,0,-4.319,1,0.0544,0.00512,2.35e-06,0.0598,0.25,139.903,audio_features,6zDwrk0h49oE3RYNGZ822v,spotify:track:6zDwrk0h49oE3RYNGZ822v,https://api.spotify.com/v1/tracks/6zDwrk0h49oE3RYNGZ822v,https://api.spotify.com/v1/audio-analysis/6zDwrk0h49oE3RYNGZ822v,265714,4
291,0.66,0.729,6,-5.244,0,0.0529,0.000851,0.00679,0.108,0.439,105.015,audio_features,3mYP2JXlrv2iLyU8GIAszA,spotify:track:3mYP2JXlrv2iLyU8GIAszA,https://api.spotify.com/v1/tracks/3mYP2JXlrv2iLyU8GIAszA,https://api.spotify.com/v1/audio-analysis/3mYP2JXlrv2iLyU8GIAszA,248571,4
292,0.528,0.945,7,-3.386,0,0.0928,0.0034,0.505,0.115,0.308,139.987,audio_features,5q8oybjZelukF4h0CzSUN9,spotify:track:5q8oybjZelukF4h0CzSUN9,https://api.spotify.com/v1/tracks/5q8oybjZelukF4h0CzSUN9,https://api.spotify.com/v1/audio-analysis/5q8oybjZelukF4h0CzSUN9,243853,4
293,0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,audio_features,60wwxj6Dd9NJlirf84wr2c,spotify:track:60wwxj6Dd9NJlirf84wr2c,https://api.spotify.com/v1/tracks/60wwxj6Dd9NJlirf84wr2c,https://api.spotify.com/v1/audio-analysis/60wwxj6Dd9NJlirf84wr2c,271427,4
294,0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04,audio_features,6uBhi9gBXWjanegOb2Phh0,spotify:track:6uBhi9gBXWjanegOb2Phh0,https://api.spotify.com/v1/tracks/6uBhi9gBXWjanegOb2Phh0,https://api.spotify.com/v1/audio-analysis/6uBhi9gBXWjanegOb2Phh0,210091,4
295,0.717,0.621,11,-7.588,0,0.0605,0.00403,0.0,0.144,0.72,133.014,audio_features,6ukvsBzq4d1vBsAUmz7ZVt,spotify:track:6ukvsBzq4d1vBsAUmz7ZVt,https://api.spotify.com/v1/tracks/6ukvsBzq4d1vBsAUmz7ZVt,https://api.spotify.com/v1/audio-analysis/6ukvsBzq4d1vBsAUmz7ZVt,248560,4
296,0.602,0.546,9,-8.296,0,0.0402,0.0399,0.0,0.216,0.596,132.107,audio_features,0vcyzDe6aoYTg6jM0U0T9r,spotify:track:0vcyzDe6aoYTg6jM0U0T9r,https://api.spotify.com/v1/tracks/0vcyzDe6aoYTg6jM0U0T9r,https://api.spotify.com/v1/audio-analysis/0vcyzDe6aoYTg6jM0U0T9r,198533,4
297,0.664,0.641,9,-6.857,1,0.0708,0.237,0.0,0.159,0.448,125.713,audio_features,1xkleV8ZJon6FNhFSJZDNq,spotify:track:1xkleV8ZJon6FNhFSJZDNq,https://api.spotify.com/v1/tracks/1xkleV8ZJon6FNhFSJZDNq,https://api.spotify.com/v1/audio-analysis/1xkleV8ZJon6FNhFSJZDNq,133173,4
298,0.477,0.721,1,-5.458,1,0.0691,0.0388,1.05e-06,0.0638,0.231,173.92,audio_features,6yK2AGL6oamq6FP8iqmOBw,spotify:track:6yK2AGL6oamq6FP8iqmOBw,https://api.spotify.com/v1/tracks/6yK2AGL6oamq6FP8iqmOBw,https://api.spotify.com/v1/audio-analysis/6yK2AGL6oamq6FP8iqmOBw,226207,4
299,0.801,0.783,7,-7.08,1,0.241,0.325,0.0,0.285,0.613,109.955,audio_features,4mQMvcRtQou5yI8mjuJ1lf,spotify:track:4mQMvcRtQou5yI8mjuJ1lf,https://api.spotify.com/v1/tracks/4mQMvcRtQou5yI8mjuJ1lf,https://api.spotify.com/v1/audio-analysis/4mQMvcRtQou5yI8mjuJ1lf,168627,4
300,0.51,0.745,1,-6.881,1,0.0505,0.0214,0.0,0.0655,0.562,80.013,audio_features,03VWoSbfWvZhRF5HXOxgX8,spotify:track:03VWoSbfWvZhRF5HXOxgX8,https://api.spotify.com/v1/tracks/03VWoSbfWvZhRF5HXOxgX8,https://api.spotify.com/v1/audio-analysis/03VWoSbfWvZhRF5HXOxgX8,156966,4
301,0.519,0.567,7,-7.914,1,0.0259,0.0507,0.455,0.378,0.284,73.988,audio_features,4xXu9UO2qdBotUOfqru2UC,spotify:track:4xXu9UO2qdBotUOfqru2UC,https://api.spotify.com/v1/tracks/4xXu9UO2qdBotUOfqru2UC,https://api.spotify.com/v1/audio-analysis/4xXu9UO2qdBotUOfqru2UC,291267,4
302,0.598,0.966,1,-2.238,1,0.0578,0.0122,1.32e-06,0.074,0.539,128.032,audio_features,3KpKnheFsY52KFOSsLAk3C,spotify:track:3KpKnheFsY52KFOSsLAk3C,https://api.spotify.com/v1/tracks/3KpKnheFsY52KFOSsLAk3C,https://api.spotify.com/v1/audio-analysis/3KpKnheFsY52KFOSsLAk3C,301907,4
303,0.544,0.906,6,-1.849,0,0.0876,0.0265,0.000205,0.648,0.209,149.81,audio_features,0BVtORAIv7uib3ivJHpx2h,spotify:track:0BVtORAIv7uib3ivJHpx2h,https://api.spotify.com/v1/tracks/0BVtORAIv7uib3ivJHpx2h,https://api.spotify.com/v1/audio-analysis/0BVtORAIv7uib3ivJHpx2h,211200,4
304,0.663,0.786,7,-6.177,1,0.0458,0.000514,0.000192,0.0892,0.528,140.076,audio_features,1MhWIYwoOZM8SWDKzdNrrL,spotify:track:1MhWIYwoOZM8SWDKzdNrrL,https://api.spotify.com/v1/tracks/1MhWIYwoOZM8SWDKzdNrrL,https://api.spotify.com/v1/audio-analysis/1MhWIYwoOZM8SWDKzdNrrL,201862,4
305,0.466,0.838,2,-4.793,0,0.0588,0.0109,0.0,0.0725,0.39,165.851,audio_features,1FVqjM971hyoI7GqoiBE5d,spotify:track:1FVqjM971hyoI7GqoiBE5d,https://api.spotify.com/v1/tracks/1FVqjM971hyoI7GqoiBE5d,https://api.spotify.com/v1/audio-analysis/1FVqjM971hyoI7GqoiBE5d,214760,4
306,0.276,0.796,0,-4.499,1,0.0579,0.00293,0.0,0.184,0.26,199.526,audio_features,2CgOd0Lj5MuvOqzqdaAXtS,spotify:track:2CgOd0Lj5MuvOqzqdaAXtS,https://api.spotify.com/v1/tracks/2CgOd0Lj5MuvOqzqdaAXtS,https://api.spotify.com/v1/audio-analysis/2CgOd0Lj5MuvOqzqdaAXtS,218965,4
307,0.899,0.529,1,-5.512,1,0.0643,0.0438,0.316,0.0756,0.49,136.05,audio_features,1Xq1fe5v8YF1wI7oXuCAAH,spotify:track:1Xq1fe5v8YF1wI7oXuCAAH,https://api.spotify.com/v1/tracks/1Xq1fe5v8YF1wI7oXuCAAH,https://api.spotify.com/v1/audio-analysis/1Xq1fe5v8YF1wI7oXuCAAH,124853,4
308,0.677,0.919,11,-2.849,0,0.0849,0.0483,0.0,0.129,0.322,124.054,audio_features,21YDhYojd097X7VFxtPEZ2,spotify:track:21YDhYojd097X7VFxtPEZ2,https://api.spotify.com/v1/tracks/21YDhYojd097X7VFxtPEZ2,https://api.spotify.com/v1/audio-analysis/21YDhYojd097X7VFxtPEZ2,227396,4
309,0.578,0.975,1,-2.628,0,0.0508,0.00414,0.756,0.143,0.407,163.059,audio_features,1qxXisQwDMpPfD7tCdxumA,spotify:track:1qxXisQwDMpPfD7tCdxumA,https://api.spotify.com/v1/tracks/1qxXisQwDMpPfD7tCdxumA,https://api.spotify.com/v1/audio-analysis/1qxXisQwDMpPfD7tCdxumA,198348,4
310,0.613,0.822,1,-3.48,1,0.062,0.0269,0.0,0.0783,0.54,139.936,audio_features,7bxGcILuAjkZzaveU28ZJS,spotify:track:7bxGcILuAjkZzaveU28ZJS,https://api.spotify.com/v1/tracks/7bxGcILuAjkZzaveU28ZJS,https://api.spotify.com/v1/audio-analysis/7bxGcILuAjkZzaveU28ZJS,196506,4
311,0.74,0.934,7,-2.15,0,0.164,0.00207,0.0964,0.323,0.617,128.096,audio_features,1fRadkuwHEqwMuiY5ns15C,spotify:track:1fRadkuwHEqwMuiY5ns15C,https://api.spotify.com/v1/tracks/1fRadkuwHEqwMuiY5ns15C,https://api.spotify.com/v1/audio-analysis/1fRadkuwHEqwMuiY5ns15C,183950,4
312,0.807,0.825,0,-4.035,1,0.0797,0.00292,0.033,0.0282,0.591,128.016,audio_features,4rsVVLYwToXshGQEH09W4v,spotify:track:4rsVVLYwToXshGQEH09W4v,https://api.spotify.com/v1/tracks/4rsVVLYwToXshGQEH09W4v,https://api.spotify.com/v1/audio-analysis/4rsVVLYwToXshGQEH09W4v,187031,4
313,0.455,0.82,7,-5.646,0,0.0864,0.0613,0.00011,0.305,0.346,170.058,audio_features,4JPrZ70BZAB2wSPTrTr5fd,spotify:track:4JPrZ70BZAB2wSPTrTr5fd,https://api.spotify.com/v1/tracks/4JPrZ70BZAB2wSPTrTr5fd,https://api.spotify.com/v1/audio-analysis/4JPrZ70BZAB2wSPTrTr5fd,197647,4
314,0.4,0.133,1,-16.836,1,0.0532,0.988,0.88,0.117,0.129,125.16,audio_features,47t1wQmSNFtxSEfTtE43V7,spotify:track:47t1wQmSNFtxSEfTtE43V7,https://api.spotify.com/v1/tracks/47t1wQmSNFtxSEfTtE43V7,https://api.spotify.com/v1/audio-analysis/47t1wQmSNFtxSEfTtE43V7,232000,3
